origin,destination,time,dest_alt1,dest_alt2,dest_alt3,value
1,2,43363.46498982353,999999,6,5,1
6,8,43363.46498982353,999999,0,2,1
5,3,43368.4040097118,5,6,2,1
6,6,43368.4040097118,1,6,6,1
4,8,43369.45448284191,0,999999,5,1
6,8,43369.45448284191,6,5,999999,1
5,8,43370.55613277802,3,2,999999,1
6,0,43370.55613277802,8,999999,2,1
6,8,43372.677233172566,999999,3,1,1
6,8,43373.99246973387,5,3,999999,1
8,4,43382.9239782374,999999,2,3,1
8,6,43382.9239782374,999999,3,5,1
5,7,43385.08365406079,5,3,999999,1
6,0,43385.08365406079,7,999999,2,1
8,2,43396.91178495043,6,999999,2,1
5,3,43397.29501515115,8,999999,1,1
6,0,43397.29501515115,999999,8,3,1
8,2,43401.426889150054,4,999999,0,1
4,5,43402.805774756176,8,999999,6,1
5,5,43402.805774756176,8,2,999999,1
5,3,43403.8852217027,0,6,999999,1
8,6,43403.8852217027,5,6,1,1
4,8,43404.36368491846,2,5,2,1
8,8,43405.636390670574,3,5,8,1
4,2,43405.806090873586,3,0,1,1
6,6,43405.806090873586,6,999999,0,1
8,8,43405.806090873586,6,6,6,1
5,7,43407.87496476418,2,5,999999,1
6,2,43413.89453197675,0,8,999999,1
5,2,43417.45819512991,999999,3,5,1
5,4,43417.45819512991,6,999999,6,1
6,2,43420.27250829261,6,1,8,1
2,1,43420.69046111452,3,4,5,1
6,0,43420.69046111452,0,8,999999,1
5,8,43422.81197953279,1,999999,6,1
5,5,43424.35527313576,0,999999,2,1
5,0,43425.230480437895,5,999999,6,1
1,1,43426.27686081927,0,2,7,1
5,8,43426.27686081927,3,6,0,1
6,4,43426.27686081927,999999,5,0,1
8,0,43426.27686081927,5,0,8,1
5,5,43428.44343814639,999999,3,8,1
6,0,43428.44343814639,3,6,7,1
8,7,43428.44343814639,6,999999,6,1
5,2,43429.26228350223,1,6,0,1
5,8,43429.26228350223,0,999999,3,1
6,3,43429.26228350223,4,999999,6,1
6,4,43433.16910541642,5,8,999999,1
8,8,43435.629945173336,3,5,5,1
1,3,43438.027296515385,6,999999,8,1
4,2,43438.027296515385,8,999999,8,1
6,0,43439.814921315774,1,2,999999,1
6,5,43439.814921315774,2,5,1,1
6,8,43443.450758470666,3,5,999999,1
1,1,43444.958817120954,999999,6,2,1
5,3,43447.84601941218,6,6,5,1
1,1,43448.364690632865,6,999999,5,1
6,2,43448.61317571843,999999,8,1,1
5,6,43448.622572911096,999999,5,6,1
6,6,43448.622572911096,999999,3,3,1
6,0,43449.30355749782,999999,2,8,1
5,3,43450.40404659783,999999,2,3,1
5,8,43450.40404659783,2,1,4,1
1,2,43454.94805286603,999999,4,5,1
6,6,43454.94805286603,3,999999,1,1
6,7,43455.90246593303,999999,3,1,1
5,1,43458.81248603227,6,5,999999,1
6,8,43458.81248603227,999999,5,5,1
5,6,43462.9669830751,0,999999,5,1
5,6,43462.9669830751,999999,8,1,1
5,8,43462.9669830751,8,999999,5,1
4,2,43463.79736816361,7,4,6,1
5,2,43463.79736816361,999999,1,6,1
6,4,43464.68044579547,3,999999,5,1
6,5,43467.924441706346,1,4,0,1
8,4,43467.924441706346,3,999999,4,1
1,1,43469.35885425177,0,3,999999,1
6,0,43469.35885425177,7,1,5,1
1,1,43471.50069781263,5,6,0,1
4,5,43473.08305217995,999999,0,6,1
5,2,43473.08305217995,999999,3,8,1
5,7,43473.08305217995,999999,3,2,1
6,5,43473.84281076736,999999,8,8,1
1,2,43475.39918291848,6,8,0,1
6,1,43475.39918291848,3,2,8,1
6,6,43475.39918291848,0,999999,6,1
1,4,43476.0884804014,999999,3,0,1
1,7,43476.0884804014,999999,2,1,1
5,6,43476.0884804014,0,7,6,1
5,3,43481.56984150416,0,6,6,1
8,5,43481.56984150416,1,6,999999,1
2,4,43483.76765789132,999999,8,3,1
5,1,43484.25697144842,6,999999,2,1
5,1,43487.480652316975,4,5,7,1
8,7,43487.480652316975,8,6,4,1
6,7,43487.84985256003,3,999999,6,1
8,5,43487.84985256003,999999,5,6,1
5,2,43491.01577448618,8,3,4,1
5,6,43491.01577448618,6,1,999999,1
6,3,43491.01577448618,1,5,6,1
5,1,43491.992678998104,999999,6,7,1
5,1,43493.33964076714,999999,7,8,1
5,2,43493.33964076714,1,6,999999,1
5,6,43493.33964076714,0,999999,0,1
4,2,43494.7324340046,999999,5,4,1
6,5,43494.7324340046,999999,1,6,1
5,0,43497.412372264276,999999,3,1,1
5,1,43497.412372264276,2,999999,6,1
6,0,43497.412372264276,6,999999,5,1
1,5,43500.112946839276,999999,5,1,1
6,2,43500.112946839276,1,0,8,1
1,6,43501.2117917629,6,0,5,1
4,1,43501.2117917629,2,8,3,1
6,2,43501.2117917629,0,6,5,1
1,6,43501.53514901188,5,6,999999,1
4,1,43501.53514901188,0,5,999999,1
5,0,43501.53514901188,8,5,6,1
6,2,43502.00968843287,999999,0,5,1
4,2,43504.150921093176,2,999999,6,1
5,7,43504.150921093176,999999,5,4,1
8,7,43504.150921093176,6,999999,999999,1
5,6,43508.31998431707,8,999999,0,1
5,8,43508.31998431707,5,999999,1,1
6,0,43508.31998431707,6,999999,5,1
6,3,43508.31998431707,999999,5,2,1
1,6,43511.64673059571,999999,0,2,1
5,2,43514.67588957604,0,2,6,1
2,1,43515.565434201715,8,2,5,1
5,6,43515.565434201715,5,7,2,1
6,2,43515.565434201715,999999,5,8,1
2,5,43520.261975187415,8,1,0,1
5,4,43520.261975187415,6,999999,1,1
8,4,43525.69944060226,3,0,999999,1
5,4,43533.923494422466,5,6,2,1
6,2,43534.11190207602,999999,7,6,1
6,6,43534.11190207602,6,999999,5,1
6,6,43534.11190207602,999999,2,3,1
8,6,43534.11190207602,6,5,999999,1
8,4,43535.26093682808,999999,8,5,1
1,0,43536.04170177897,999999,5,4,1
1,5,43536.04170177897,3,4,999999,1
5,1,43536.04170177897,6,0,3,1
5,6,43536.04170177897,999999,0,5,1
5,5,43537.671423768545,6,3,6,1
5,2,43539.24080516293,999999,6,999999,1
5,5,43539.24080516293,999999,2,0,1
6,2,43541.483455656475,999999,6,1,1
5,2,43542.93515164238,3,4,0,1
6,2,43544.82685120447,999999,0,6,1
8,6,43544.82685120447,8,6,1,1
1,8,43547.948349354985,5,3,3,1
5,8,43547.948349354985,999999,1,2,1
8,4,43547.948349354985,1,6,3,1
1,5,43549.48125588602,999999,0,3,1
5,5,43551.53122341541,8,8,0,1
5,8,43551.53122341541,6,4,999999,1
5,0,43552.26761729374,999999,2,3,1
5,1,43552.26761729374,999999,3,6,1
4,5,43555.432789864746,6,6,1,1
5,2,43555.432789864746,4,5,999999,1
6,5,43555.432789864746,6,1,0,1
8,5,43555.432789864746,3,5,6,1
5,2,43561.4755321603,7,5,999999,1
6,0,43563.29200812818,1,2,5,1
6,6,43563.29200812818,0,7,999999,1
5,5,43566.31571704406,999999,0,3,1
6,5,43566.31571704406,999999,999999,2,1
2,3,43566.73872382466,0,5,5,1
6,6,43568.18625626743,999999,0,0,1
6,3,43575.215080554335,0,5,8,1
6,1,43577.991846953046,6,4,5,1
8,0,43577.991846953046,0,2,999999,1
1,6,43581.24236299709,4,6,999999,1
5,6,43581.24236299709,0,999999,2,1
5,4,43581.301786292475,6,999999,8,1
5,3,43582.20974653056,8,2,1,1
6,5,43582.20974653056,3,999999,6,1
6,6,43582.20974653056,6,999999,4,1
8,8,43582.74374829952,6,1,3,1
5,3,43586.19523173437,999999,4,6,1
6,5,43586.19523173437,999999,999999,6,1
2,2,43590.444061762144,6,8,999999,1
6,3,43590.444061762144,999999,1,0,1
1,8,43597.47046692634,5,3,5,1
5,0,43601.14466624677,8,6,1,1
5,6,43601.14466624677,3,999999,5,1
6,1,43601.14466624677,5,2,999999,1
5,2,43603.65942036659,1,999999,1,1
5,7,43603.65942036659,999999,1,3,1
6,3,43603.65942036659,1,6,999999,1
6,6,43603.65942036659,999999,8,4,1
5,3,43604.42937640295,2,999999,5,1
6,3,43607.578474884605,999999,2,5,1
6,5,43608.1478713231,2,8,3,1
6,1,43617.527525996295,3,999999,5,1
5,0,43637.83533063726,6,999999,1,1
6,3,43637.83533063726,999999,8,2,1
1,6,43639.86844188458,6,0,3,1
6,0,43639.86844188458,2,999999,3,1
8,8,43639.86844188458,1,999999,6,1
5,2,43644.53733042341,0,6,999999,1
5,2,43649.01221313858,999999,5,0,1
5,5,43649.01221313858,999999,6,8,1
2,6,43651.09126898654,4,999999,3,1
5,1,43652.70598030909,2,5,3,1
6,1,43652.70598030909,999999,2,3,1
1,0,43659.73519292666,8,6,6,1
6,5,43661.6380778253,3,999999,0,1
8,3,43661.6380778253,999999,5,6,1
6,3,43662.81105739513,1,2,999999,1
6,4,43662.81105739513,5,999999,5,1
6,4,43662.81105739513,999999,8,5,1
4,6,43663.847258439055,999999,2,4,1
4,8,43663.847258439055,5,999999,3,1
1,2,43664.813501882854,7,3,999999,1
5,3,43664.813501882854,2,999999,6,1
5,4,43664.813501882854,4,5,2,1
6,5,43664.813501882854,1,4,2,1
8,2,43664.813501882854,5,0,999999,1
5,6,43665.145073234016,999999,6,3,1
6,8,43665.145073234016,999999,5,8,1
6,3,43665.81478671302,5,7,2,1
5,6,43666.10132160731,999999,3,0,1
4,6,43666.30872975138,6,2,999999,1
5,6,43666.30872975138,999999,2,5,1
1,1,43669.21196691964,3,5,999999,1
5,4,43669.21196691964,3,5,1,1
1,8,43671.571877940056,999999,5,0,1
5,0,43674.75294575565,999999,6,5,1
5,6,43674.75294575565,999999,8,6,1
5,2,43680.916094924265,999999,5,4,1
6,5,43680.916094924265,4,2,3,1
1,5,43684.197803218165,3,1,8,1
5,2,43684.197803218165,8,5,0,1
6,4,43684.197803218165,6,999999,6,1
4,4,43685.32034078402,7,999999,1,1
5,2,43685.95723830679,6,4,999999,1
4,2,43687.52862852132,8,999999,999999,1
5,6,43687.52862852132,999999,3,6,1
4,5,43688.98075456394,999999,8,0,1
5,8,43688.98075456394,6,999999,1,1
5,5,43689.20236876027,5,4,0,1
5,6,43689.31766683783,6,4,999999,1
6,5,43689.31766683783,3,8,999999,1
6,3,43696.501928094345,6,6,4,1
4,2,43702.13275345349,3,999999,1,1
6,2,43702.41327290937,7,0,6,1
5,4,43704.67612919836,2,1,3,1
5,6,43704.67612919836,5,3,1,1
6,1,43706.73252147665,7,999999,6,1
5,0,43707.122176393095,999999,5,1,1
5,1,43707.122176393095,999999,5,0,1
6,5,43707.122176393095,8,5,8,1
6,8,43709.12824729733,999999,5,999999,1
4,1,43709.97250605311,999999,5,2,1
4,1,43709.97250605311,999999,6,6,1
4,5,43711.876328474886,2,7,6,1
5,3,43711.876328474886,999999,6,1,1
6,0,43711.876328474886,5,1,6,1
6,1,43711.876328474886,999999,0,0,1
5,5,43712.85366574336,6,0,7,1
8,0,43713.72141227932,5,999999,2,1
2,5,43713.759171595426,5,999999,8,1
5,5,43713.759171595426,5,0,999999,1
8,7,43713.759171595426,5,3,999999,1
5,3,43719.338422627225,999999,1,999999,1
6,4,43719.338422627225,999999,0,8,1
5,3,43719.3592658796,999999,6,0,1
5,8,43719.3592658796,6,999999,4,1
4,8,43719.910948561585,3,6,8,1
5,5,43719.910948561585,1,999999,0,1
5,7,43719.910948561585,4,999999,5,1
4,2,43720.02439276682,999999,2,5,1
5,5,43720.02439276682,999999,2,1,1
1,4,43720.12733886618,8,6,1,1
8,7,43720.12733886618,999999,3,2,1
1,5,43723.32954334329,6,2,6,1
8,2,43723.32954334329,999999,6,0,1
4,5,43728.384201608555,999999,6,5,1
6,6,43730.75686610318,5,1,5,1
1,7,43732.08027381305,5,2,8,1
2,8,43732.08027381305,5,0,999999,1
8,5,43733.370347062526,0,6,1,1
1,5,43735.433734748214,6,5,6,1
6,4,43735.433734748214,3,6,2,1
8,1,43735.433734748214,3,999999,4,1
4,5,43735.830226315054,999999,6,5,1
5,1,43735.830226315054,1,1,6,1
5,6,43736.26312175332,3,999999,5,1
1,6,43738.721477924904,0,2,3,1
5,2,43738.721477924904,8,999999,8,1
6,5,43743.64443986728,1,4,0,1
6,1,43744.78720043736,999999,3,8,1
6,4,43744.78720043736,999999,3,6,1
1,2,43745.50496737745,2,0,8,1
6,7,43745.91574882851,5,999999,4,1
4,3,43754.8968896527,8,0,2,1
8,3,43754.8968896527,1,4,0,1
1,1,43756.90446549851,3,2,999999,1
5,0,43757.83016128432,999999,8,1,1
6,5,43757.83016128432,999999,6,3,1
5,6,43759.76087222293,8,3,2,1
6,5,43759.76087222293,0,1,8,1
6,5,43762.520053086926,999999,0,5,1
6,5,43762.520053086926,999999,7,1,1
5,3,43764.04604629909,1,999999,8,1
1,6,43765.166119817004,2,6,999999,1
5,3,43780.012446655455,999999,3,1,1
6,0,43780.012446655455,2,999999,5,1
4,8,43780.61945210959,5,0,2,1
5,5,43780.61945210959,999999,2,3,1
1,3,43782.11816267235,999999,0,4,1
4,4,43782.11816267235,5,2,999999,1
5,1,43783.149755428225,0,5,6,1
4,5,43787.063171942566,3,8,999999,1
6,3,43788.97106261594,6,999999,3,1
4,4,43789.879482198805,999999,3,3,1
5,0,43789.879482198805,5,3,5,1
5,0,43789.879482198805,999999,6,5,1
6,0,43791.065941680514,0,2,1,1
1,2,43795.289580513374,999999,6,5,1
5,1,43796.48764750542,999999,4,8,1
8,8,43796.48764750542,0,2,999999,1
1,4,43797.52511320179,999999,999999,3,1
5,0,43800.452227941416,999999,6,5,1
6,6,43800.452227941416,0,6,8,1
4,2,43801.17595557121,8,1,4,1
4,5,43801.17595557121,0,999999,0,1
8,5,43801.17595557121,6,999999,1,1
1,4,43803.54171845113,0,2,5,1
6,0,43803.54171845113,999999,8,3,1
5,1,43803.72103212902,0,999999,5,1
6,1,43806.12031972319,0,999999,6,1
6,2,43806.22017072738,5,1,999999,1
1,5,43807.04423921824,0,6,1,1
6,4,43807.6080409107,4,8,999999,1
5,6,43808.42380318215,6,999999,7,1
6,8,43809.448385546544,6,5,999999,1
8,0,43809.7927274089,4,999999,0,1
8,8,43809.7927274089,1,2,8,1
6,1,43811.240715622625,999999,3,0,1
1,8,43812.45572247915,0,4,999999,1
4,3,43812.45572247915,5,8,6,1
6,2,43812.45572247915,1,0,8,1
5,0,43816.979429708575,5,6,999999,1
6,0,43816.979429708575,4,999999,8,1
4,8,43817.02610423311,999999,6,6,1
2,6,43819.80947228117,0,999999,6,1
5,1,43827.24842299402,3,5,8,1
6,3,43827.97020444727,999999,8,1,1
6,5,43827.97020444727,1,6,6,1
4,2,43829.05683331325,999999,3,1,1
5,3,43831.19094138965,5,999999,6,1
6,5,43831.59657316107,999999,1,6,1
1,8,43831.61932175005,2,1,999999,1
5,2,43831.61932175005,0,6,3,1
5,2,43831.61932175005,1,4,999999,1
6,5,43831.82955961315,3,5,4,1
6,6,43831.82955961315,6,2,999999,1
1,3,43834.895265389336,999999,5,5,1
6,8,43834.895265389336,6,999999,0,1
4,5,43837.57032968894,999999,6,5,1
1,0,43838.141734867,8,6,6,1
6,0,43838.141734867,4,999999,6,1
6,2,43841.74839529149,999999,5,6,1
8,2,43841.74839529149,999999,1,8,1
5,5,43845.29273152262,999999,1,6,1
5,1,43849.56479148546,8,2,8,1
6,2,43849.56479148546,5,8,999999,1
6,6,43849.56479148546,999999,0,2,1
2,6,43855.625533304075,8,5,3,1
5,5,43855.625533304075,999999,6,8,1
4,0,43857.62080207859,4,8,999999,1
5,5,43858.97698020515,5,1,999999,1
5,3,43859.48695761071,8,8,6,1
5,7,43864.10129943699,4,3,999999,1
6,7,43864.10129943699,999999,0,3,1
5,2,43864.47003735446,3,999999,4,1
6,5,43864.47003735446,999999,2,8,1
1,5,43870.06809731532,2,3,999999,1
6,1,43870.38813449388,4,999999,6,1
8,4,43870.38813449388,4,3,999999,1
6,1,43872.03921621184,1,999999,4,1
5,5,43873.41356780201,4,3,6,1
6,1,43873.41356780201,5,0,999999,1
6,8,43873.41356780201,999999,4,4,1
8,4,43873.41356780201,5,5,2,1
5,5,43873.801094198294,1,999999,1,1
5,3,43874.08718121869,999999,1,5,1
5,1,43874.147208184964,2,1,5,1
6,6,43874.147208184964,999999,5,8,1
1,2,43874.834563878074,1,999999,5,1
4,3,43874.834563878074,5,999999,6,1
6,0,43875.15033937936,1,6,999999,1
8,4,43875.15033937936,999999,1,2,1
4,4,43875.70523254027,5,999999,8,1
8,1,43875.70523254027,8,6,999999,1
8,8,43875.70523254027,3,4,2,1
1,3,43876.400750618406,7,4,0,1
1,1,43878.83277163434,5,8,5,1
1,6,43881.419694816184,999999,2,0,1
6,0,43881.48381740019,5,0,999999,1
1,6,43882.46806770008,999999,7,8,1
6,3,43882.46806770008,6,6,4,1
5,1,43885.05164578041,3,999999,8,1
5,6,43889.63324892476,1,0,5,1
5,5,43891.996190664824,6,999999,2,1
5,8,43891.996190664824,2,999999,4,1
1,3,43893.864523447286,6,2,0,1
6,7,43893.864523447286,5,5,3,1
2,0,43896.55788583386,3,2,999999,1
6,6,43896.55788583386,999999,0,4,1
8,4,43905.66482741149,999999,1,5,1
5,5,43906.48998656409,999999,6,0,1
6,5,43906.48998656409,6,2,6,1
5,7,43907.52652540885,999999,6,1,1
6,8,43908.05640772435,999999,6,3,1
5,2,43914.5001256057,8,1,5,1
6,4,43914.520565180625,999999,7,3,1
6,1,43915.385340459965,7,999999,6,1
6,8,43915.385340459965,5,999999,1,1
5,0,43915.5673984446,999999,3,5,1
6,0,43920.001798921694,999999,5,5,1
1,4,43920.75206188393,5,999999,1,1
6,5,43920.75206188393,0,4,8,1
6,6,43920.75206188393,0,5,999999,1
5,3,43921.59877548204,4,999999,2,1
6,6,43921.59877548204,6,2,999999,1
1,8,43925.124839916556,8,3,4,1
1,1,43927.42598295745,3,5,999999,1
5,1,43927.42598295745,999999,3,6,1
6,0,43927.42598295745,5,999999,8,1
6,2,43935.83530461343,1,6,999999,1
5,3,43938.37804592314,999999,1,6,1
8,8,43939.39068596507,999999,5,6,1
5,1,43941.30759696185,3,0,999999,1
6,5,43941.30759696185,6,3,8,1
6,5,43941.30759696185,6,5,6,1
8,0,43941.30759696185,4,6,2,1
5,2,43944.32049275936,999999,0,3,1
5,8,43944.32049275936,6,4,999999,1
8,2,43945.32493468635,4,999999,0,1
5,4,43949.84158162686,999999,0,8,1
5,1,43950.70060618802,3,0,999999,1
6,6,43950.70060618802,5,0,7,1
5,2,43951.269287641175,6,3,1,1
5,6,43951.269484148565,2,4,7,1
5,0,43951.74161962362,1,3,4,1
6,0,43951.74161962362,3,999999,5,1
6,8,43951.74161962362,999999,0,2,1
5,6,43955.326531030005,3,999999,1,1
8,2,43955.326531030005,0,999999,6,1
8,5,43955.326531030005,999999,3,5,1
7,7,43956.06826460631,999999,1,6,1
6,0,43958.757285207204,6,999999,3,1
4,5,43959.95641703884,6,6,0,1
6,1,43959.95641703884,5,8,5,1
4,5,43961.24165955475,3,5,999999,1
6,2,43961.24165955475,3,6,4,1
8,5,43962.0864658293,3,8,2,1
1,5,43963.41768604637,5,1,6,1
5,0,43974.48512741266,6,999999,5,1
5,2,43974.48512741266,999999,0,3,1
5,4,43974.48512741266,1,999999,8,1
4,6,43976.73456689462,999999,1,6,1
5,5,43976.73456689462,1,4,999999,1
5,3,43978.813531467145,1,999999,8,1
4,3,43981.611810893904,4,1,5,1
4,8,43981.611810893904,999999,5,5,1
6,8,43981.611810893904,1,5,999999,1
6,8,43981.611810893904,5,999999,6,1
1,8,43995.02335599696,2,1,3,1
8,6,43995.02335599696,5,999999,0,1
6,3,43995.692294600216,1,5,999999,1
6,8,43995.692294600216,6,5,5,1
5,5,43998.70825942621,1,8,6,1
5,5,43998.70825942621,8,999999,999999,1
6,8,43998.70825942621,999999,6,3,1
4,2,43999.917968437265,3,0,1,1
5,0,44003.29234585739,8,3,2,1
6,7,44003.29234585739,3,8,999999,1
6,1,44008.814711760395,1,6,6,1
1,2,44009.88529567344,999999,5,3,1
1,3,44011.03080298655,6,999999,8,1
6,2,44011.03080298655,5,999999,0,1
5,5,44015.51892759456,8,999999,3,1
6,1,44015.51892759456,0,2,5,1
1,6,44016.64195174649,999999,5,6,1
5,5,44016.64195174649,3,6,6,1
8,8,44016.64195174649,999999,5,6,1
1,5,44017.73768474521,6,3,999999,1
5,8,44017.94751722139,5,999999,6,1
6,0,44017.94751722139,7,6,5,1
5,1,44018.76456311119,3,6,6,1
5,1,44018.76456311119,999999,5,2,1
4,6,44019.39685598621,8,0,6,1
1,5,44021.20263217439,999999,0,3,1
5,3,44021.20263217439,999999,6,5,1
5,5,44021.20263217439,0,6,999999,1
8,4,44022.50961983953,0,5,0,1
4,6,44022.60500551769,999999,8,1,1
5,1,44022.60500551769,8,999999,6,1
6,1,44022.60500551769,6,3,5,1
5,6,44026.30259429155,5,999999,999999,1
6,3,44026.30259429155,999999,7,4,1
6,5,44026.30259429155,999999,8,6,1
5,5,44026.99997205444,3,999999,2,1
5,1,44033.490347000305,5,999999,6,1
5,1,44033.490347000305,8,999999,6,1
5,2,44033.490347000305,999999,4,5,1
6,0,44036.19055028568,6,999999,6,1
5,5,44037.280909120505,2,999999,3,1
6,6,44037.280909120505,0,6,2,1
6,8,44037.280909120505,999999,3,5,1
1,8,44038.03404143514,999999,5,999999,1
5,4,44046.38961022104,999999,1,3,1
8,2,44048.01142068426,1,5,8,1
5,0,44050.91793493673,8,999999,8,1
5,2,44050.91793493673,999999,3,4,1
